clip_id,label,spectral_centroid,spectral_bandwidth,spectral_contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12
148632-8-0-5,siren,913.5821879320813,1161.6381616245144,16.237254276838176,-522.28723,161.91058,-19.746458,5.4535427,0.76154023,13.509762,5.1712403,11.310718,3.635664,4.5780582,-1.87161,2.5219707,-2.7699852,0.62320644,0.6888695,0.7811345,0.7821168,0.7384682,0.48273,0.6203242,0.6289325,0.61840504,0.69394827,0.6910778,0.7637124
16860-9-0-28,street_music,1604.198395948806,1823.654546740441,17.61166492142473,-83.48208,90.8887,4.0581164,22.463776,-10.681351,9.760667,-13.314943,-1.7069244,-19.315538,-7.271451,-18.189919,-9.347276,-15.023739,0.57328147,0.44873026,0.41653475,0.529672,0.6064089,0.4271319,0.3945545,0.41769603,0.5484635,0.6558902,0.9199935,0.7045466
196561-3-0-29,dog_bark,1243.3749682228283,1432.8351229365503,17.63749795223925,-108.736275,123.15346,-15.499993,6.8581142,-1.9781089,14.8842125,-0.028999127,4.1739507,-5.302319,2.6432393,-3.7558775,3.063596,0.4725312,0.5147813,0.53377384,0.48108035,0.49694267,0.58634406,0.76880246,0.8253126,0.8342262,0.6849612,0.6856755,0.57429117,0.5158227
81787-2-0-4,children_playing,1962.8946103625037,1930.3447105105317,16.03798537138644,-311.56946,84.959656,-4.5278525,10.700161,-2.0534174,12.083552,-7.1176248,9.066279,-11.031193,1.5827608,-0.7286465,-2.938162,-2.9954894,0.48097834,0.52139276,0.49074724,0.48771274,0.44775355,0.45301318,0.43823788,0.48968348,0.6710981,0.8310398,0.52043575,0.46782306
145206-6-0-0,gun_shot,1887.8855222131253,1828.4582107496117,16.245688945120772,-168.11214,78.41899,-2.5828216,30.659824,5.6797266,-1.2361503,1.9561392,-4.9630947,-6.9411545,-0.13054489,-10.824875,-2.0340238,-4.785042,0.7284694,0.7431192,0.92037183,0.91065234,0.7761591,0.6488158,0.65245247,0.60903597,0.6666253,0.667326,0.56205916,0.56475216
126153-9-0-1,street_music,1052.5420889326685,1300.3382775937919,20.352897057979142,-146.35468,123.96462,6.1884847,25.21133,-6.0294323,1.4530175,-6.529941,-1.3669915,-6.5265827,-3.564954,-15.778764,-5.813607,-8.961651,0.3593457,0.18163118,0.55898297,0.12700763,0.22543901,0.2945187,0.2354585,0.6089078,0.21438117,0.39247456,0.16512424,0.32380193
113216-5-0-4,engine_idling,1579.725999990474,2002.0932191795414,16.501780220699604,-58.87482,66.33039,2.371551,32.313156,17.876106,23.068052,11.116973,11.6165695,8.602906,11.862855,0.5719914,8.359523,10.86012,0.12901832,0.16093321,0.15671957,0.13581888,0.087908156,0.15955278,0.08111238,0.12737034,0.113414645,0.19299477,1.0,0.27631223
54914-2-0-23,children_playing,716.277421272451,1291.0133507375342,16.33162356016826,-179.403,133.36853,0.28711736,21.91519,19.581154,34.335087,11.859797,28.120802,15.260667,10.360806,9.612312,2.0140002,1.4851567,0.59135413,0.92120844,0.7217894,0.47561124,0.6522028,0.5400458,0.5729894,0.51926225,0.45705017,0.59634596,0.504981,0.4332771
113202-5-0-4,engine_idling,631.6635011125414,1223.7096996494654,16.608208427190934,-278.5073,145.35916,25.853216,24.353354,10.113971,25.482119,13.397819,17.272638,7.3815737,3.5564296,3.0924857,6.7136216,5.568508,0.12692073,0.15381895,0.23817986,0.54924095,0.999619,0.18664552,0.28911692,0.25672117,0.22119235,0.14476638,0.12676711,0.17948253
156358-5-0-6,engine_idling,1212.488480761953,1829.2178583010148,15.891178287360818,-53.394447,111.37614,30.629646,10.82054,8.410172,15.77764,11.453222,3.1690989,-0.29378155,3.799848,-1.8769003,6.807988,0.5515964,0.3122288,0.94328773,0.8440535,0.3382838,0.31343284,0.22448008,0.28159332,0.18784568,0.35790798,0.18104157,0.20095414,0.18061177
125678-7-0-8,jackhammer,3528.0129303889253,2394.0045481658367,15.673792514666456,-78.23588,24.137655,23.762932,9.806201,9.090828,10.567583,-8.880687,3.660888,-6.9602437,5.898556,-7.463372,6.456883,-4.485106,0.32698774,0.32350463,0.3613349,0.33841527,0.5269206,0.34174758,0.3790852,0.32990015,0.36310333,1.0,0.35353857,0.4615419
122199-3-1-2,dog_bark,2355.61420477684,2168.5604932196557,17.809964141841018,-249.65913,47.028484,-10.57564,-60.556328,-6.685642,54.381126,29.103182,21.729265,-9.46538,3.2374601,10.499777,20.535656,-4.254251,0.68803144,0.9532298,0.7590535,0.56156796,0.47964564,0.43025097,0.3825063,0.31899413,0.34589493,0.28950566,0.4013966,0.4571045
161129-4-0-13,drilling,4076.4923920391566,1929.4102690488112,16.213768396736768,-187.7534,-62.390923,-42.917416,-8.903501,-15.776663,9.380574,-5.454656,-18.645391,-5.338443,2.391638,4.5547795,-2.5159087,-4.514288,0.646838,0.5519555,0.69338757,0.67284185,0.80756927,0.82752603,0.7620197,0.7293162,0.7430957,0.7514527,0.6659673,0.71522695
16860-9-0-8,street_music,1639.990120972614,1678.1716036085702,18.561684253734118,-158.28815,94.59975,-9.822519,21.744513,-0.9795701,14.490325,-22.202059,0.974908,-12.164048,-2.9615018,-18.535059,-4.650559,-13.1207075,0.6043751,0.4452151,0.5041501,0.565209,0.77088726,0.5243095,0.61075646,0.5662633,0.6235737,0.75789094,0.7433284,0.8361503
76266-2-0-7,children_playing,908.4185859096307,1247.6878136247506,16.403473355852014,-269.74747,147.26108,-6.3867707,37.461205,2.5089653,11.876852,-1.5872875,6.691264,3.6354437,3.9228537,-5.199658,-0.17392081,-4.8062267,0.7083126,0.670961,0.6126752,0.5416444,0.60544115,0.6569479,0.7423792,0.6536075,0.6235034,0.6654502,0.74171424,0.6546059
148632-8-0-17,siren,911.9652102307609,1066.5652477498606,16.78511206620009,-524.4435,172.49739,-24.867382,-7.589179,-0.9906174,8.26683,1.8376366,9.386534,5.2412167,7.4045944,-0.73913026,1.4567416,-5.3521314,0.7158597,0.7009867,0.7466864,0.72967553,0.84510016,0.6940851,0.6801394,0.68219084,0.70009047,0.7672465,0.6975913,0.7431707
162103-0-0-16,air_conditioner,1738.6529734754188,1496.7895666984743,16.347010254171117,-109.861435,97.04759,-50.54208,10.639729,-10.166948,7.2851086,-12.468877,16.750544,-6.1458683,7.9878917,3.4078827,5.7753,-3.78723,0.5939232,0.91555285,0.8113595,0.48036572,0.45960474,0.6891857,0.45834014,0.40250435,0.44577235,0.5138618,0.8676822,0.5325033
80589-0-0-3,air_conditioner,1534.3191977156764,1013.0300861667765,19.71231353147587,-58.9959,206.56747,-145.10847,62.370754,-26.002485,-22.646662,46.625877,-35.1569,12.145583,-1.2250465,-21.999653,26.490728,-10.499661,0.55639106,0.60962945,0.45601892,0.46501866,0.43140608,0.5556233,0.62738174,0.56428367,0.4485659,0.5500025,0.8080537,0.998848
62048-3-0-3,dog_bark,1206.995678966186,1312.7706255891246,16.90929969867878,-415.05856,109.20763,-17.581863,-33.94959,-9.742467,3.2996643,-8.780765,-6.0211573,-5.077656,8.398491,4.001677,7.2228274,11.7186575,0.55066305,0.636374,0.66823584,0.6996632,0.6208261,0.48461464,0.43139717,0.45361507,0.4291939,0.65286225,0.48450455,0.43288988
55013-3-0-7,dog_bark,1216.1830967555945,1129.408143104444,17.890942590785635,-390.16058,143.12984,-53.499035,-39.674236,-6.470206,-10.614719,-10.243221,10.295681,3.2908828,7.701133,5.5243907,8.374965,-9.584463,0.46337044,0.5271578,0.6508754,0.6971986,0.71876496,0.6205573,0.5564746,0.5518733,0.46514803,0.4565334,0.405217,0.48175874
157649-3-0-1,dog_bark,920.0485796506638,1226.9500644038424,16.205360912252516,-191.62746,150.88373,-20.94219,16.31455,6.0323467,16.246283,6.0603075,12.051367,9.497211,9.058741,1.4402391,5.0818048,-0.8111139,0.68211097,0.71314484,0.74506795,0.75636005,0.58545446,0.6451069,0.63275516,0.84511083,0.6181753,0.49192685,0.62622666,0.63026774
117181-8-0-9,siren,1783.1465656892517,1440.6039932792924,19.429507828317547,-178.22034,62.073288,-76.35573,-24.602608,-16.80802,19.922466,18.648,18.249508,-1.4538937,3.2004783,2.7639525,3.098023,-1.2961859,0.49124408,0.5646977,0.6339602,0.60496366,0.36362857,0.39354396,0.3554949,0.5466818,0.90494853,0.49131435,0.49651557,0.4599062
142003-2-0-30,children_playing,991.431963895266,1244.2265838558378,17.25528929773722,-334.7203,140.03493,-28.762712,0.6527823,-13.257318,9.295083,-7.2232285,9.48289,3.3223088,9.942153,-3.7597911,5.033261,5.309719,0.8215933,0.8119205,0.7397133,0.72855747,0.7089911,0.7570616,0.67589533,0.8307014,0.7290224,0.6722679,0.63146424,0.6311568
142003-2-0-24,children_playing,1054.4491202865227,1308.6721421536045,17.190871151012892,-332.21268,137.87936,-17.143686,3.7169654,-16.131369,8.088173,-7.6080217,8.463607,-3.6537118,3.0726995,-4.008975,5.9617105,-2.2495582,0.7324176,0.73287565,0.66609746,0.69954437,0.7974877,0.7337403,0.6841099,0.7373463,0.74156857,0.7500479,0.71548706,0.67176276
133473-8-0-5,siren,1068.1664444141122,1514.1872875828294,16.085473285180374,-69.15488,121.160866,-13.177247,12.118419,17.30006,24.16695,18.057375,8.762339,-2.454637,8.458071,9.44502,7.8106484,0.46827292,0.49424177,0.56853795,0.42961586,0.5334407,0.79646003,0.9192323,0.3859668,0.39723098,0.395436,0.3304343,0.22646287,0.24669532
157868-8-0-12,siren,1831.3464845426943,1284.8086529610432,18.324869545356936,-65.699715,28.893509,-124.9986,-51.469368,-24.504642,33.886272,20.058853,10.535171,-0.9236716,5.940961,-2.100202,-18.48433,-7.785027,0.5633143,0.5735951,0.7280779,0.4430341,0.55690813,0.73066455,0.604856,0.86446565,0.45404157,0.41074,0.5008638,0.6745795
14386-9-0-20,street_music,932.0490380267479,1156.088974052306,16.494688467795736,-142.3566,160.49811,-18.156946,7.145532,-4.081676,21.7218,-1.0385797,-1.1831721,-0.92916054,10.910907,-13.206723,5.9823008,-2.4275956,0.5572999,0.6138763,0.6645863,0.8076084,0.8556134,0.6307073,0.61061877,0.52891076,0.49285242,0.5026374,0.49591509,0.47787464
74677-0-0-105,air_conditioner,1550.5081728205366,1585.8171014847196,17.122118459440355,-126.27364,105.5391,-18.9789,25.613901,-12.684833,0.6483596,-10.437546,-1.7784886,2.131528,-4.850805,-1.7568607,-4.696017,-3.0045521,0.43950424,0.40471163,0.48962763,0.46717522,0.4408017,0.40173274,0.41919005,0.97719526,0.4773831,0.36731276,0.35416678,0.41654626
147019-4-0-0,drilling,4778.22054799057,1895.2332856214387,18.70310407983334,-172.53433,-73.31797,8.925625,-5.9444623,-5.282699,0.04799277,-2.8954551,6.8921957,-3.9873054,5.4768076,0.26244542,0.94653964,-8.734343,0.40108356,0.4629799,0.28890485,0.2632979,0.27106687,0.8538829,0.19062583,0.2144705,0.32656568,0.29438785,0.327502,0.36430365
72221-3-1-0,dog_bark,2138.4716908531595,1823.0602683302413,16.59275362417208,-226.5902,70.07674,-26.938671,6.089581,-15.792149,-0.58244026,-5.939888,3.7604268,-0.32674488,1.8056197,-2.0272439,7.8472323,1.6980689,0.6861947,0.6973968,0.7133008,0.76736444,0.6736487,0.750907,0.7590118,0.69603074,0.66943145,0.6948415,0.71994615,0.60839343
50668-5-5-0,engine_idling,1924.9250109512889,1992.6693532279776,16.14850170752876,-171.63078,69.08406,2.337518,36.08612,4.924794,19.889008,6.773255,9.958222,1.8108718,9.338385,-1.2229996,-4.784537,-1.9491925,0.11359777,0.1599558,0.1401107,1.0,0.25967446,0.14967704,0.1414146,0.14830582,0.15796997,0.14969608,0.23410904,0.11850217
74677-0-0-61,air_conditioner,1489.6584741575691,1579.7203042608014,17.077160872563894,-139.3943,111.269844,-17.295588,19.980492,-11.628758,4.9054027,-9.916871,-1.8005617,0.6199585,-6.2340055,0.22492224,-3.5700953,-5.2788777,0.45487672,0.43822843,0.44136897,0.40249133,0.41353568,0.45168948,0.48767555,0.99520725,0.49241033,0.43680674,0.4573821,0.45024893
74677-0-0-75,air_conditioner,1559.1389217613837,1455.4426770735306,17.9844429288854,-91.23786,111.593315,-35.59031,22.669252,-22.006687,3.7690449,-13.062494,-3.8298693,2.393183,-9.599507,2.1782067,-5.784064,-4.855025,0.57970464,0.5968016,0.63782394,0.6100283,0.62105715,0.6795174,0.7203064,0.8961233,0.6031091,0.5259546,0.61509055,0.6399359
103076-3-2-0,dog_bark,1058.1424004499977,1122.527396221862,18.367578699635036,-368.40158,95.25057,-32.25418,-42.13246,-33.628452,-42.111015,-22.758802,-10.237011,-1.6720124,-1.2636526,-7.9928036,-0.74967456,8.970378,0.51540524,0.73578626,0.8623534,0.46895877,0.309875,0.30162525,0.35562122,0.4414481,0.5050076,0.5536785,0.65411896,0.45141828
194733-9-0-12,street_music,1512.827005342071,1115.549393618963,21.931459586067405,-304.27203,88.83343,-27.06783,9.431652,14.593348,27.77927,8.000586,-6.4897733,-6.5809355,1.377423,-7.32001,-4.4949284,3.8999465,0.44664824,0.36469033,0.33655342,0.31195027,0.29025668,0.43846434,0.35144272,0.376489,0.32537106,0.34992272,0.2459756,0.283278
168037-4-13-0,drilling,3047.4082159856403,2327.821901610587,17.938091827273922,-271.68628,21.081467,8.451428,21.252937,2.7278159,-6.747694,-10.055286,-15.145613,-18.073254,-17.470161,-19.422586,-15.002991,-6.8000894,0.4417045,0.5084942,0.63080305,0.779978,0.75437117,0.6132512,0.59029984,0.6298344,0.6770613,0.7645095,0.7100361,0.6150746
113203-5-0-0,engine_idling,745.4415837541205,1290.5520602906054,16.101149112143986,-340.21005,144.00854,17.401094,19.458588,9.3440275,24.423836,10.318882,13.577426,5.914033,4.03151,4.005874,6.6524215,3.673809,0.2338974,0.29833803,0.31420964,0.7718704,0.77105385,0.36462334,0.29916435,0.2991769,0.19212167,0.1766415,0.18279476,0.20360488
41364-9-0-27,street_music,1892.2607797230871,1813.081619104118,16.318546258532603,-197.42271,81.863,-20.909288,5.15791,0.3889525,-3.8854568,-8.042727,5.404485,-1.3468482,1.1146779,0.3083528,4.305149,-1.5194811,0.74671954,0.71648747,0.70340854,0.51264346,0.51497227,0.6931169,0.55287504,0.7211616,0.6016242,0.53823036,0.56837475,0.68111527
113203-5-0-1,engine_idling,706.4904050294597,1250.2398435709417,16.038397589192655,-336.0861,147.28842,14.725435,19.750254,11.300331,27.927462,12.256498,15.90887,4.80505,2.2682524,4.3886104,5.7652597,4.20497,0.18690534,0.22534907,0.26229692,0.77926487,0.9462179,0.2399353,0.3117067,0.32774112,0.23285258,0.19049977,0.19318588,0.2353651
180134-4-1-3,drilling,3648.464264297199,1933.0757376990025,16.80907500453721,-19.932627,6.487089,9.268079,-3.4774604,-51.34363,17.027647,-13.836979,-8.433994,0.8397029,-13.438894,4.930028,-14.498103,3.1009138,0.5561535,0.37239274,0.4366289,0.38217118,0.58126664,0.40462008,0.4648785,0.46721563,0.42981446,0.4932247,0.5359106,0.9927081
160016-2-0-37,children_playing,1456.548136175699,1562.056553961471,16.012543932108862,-62.30746,104.01286,-31.353502,18.445974,0.89306635,19.448832,9.762705,12.958482,-0.42134994,5.945199,3.3391607,7.852129,0.7591847,0.5187385,0.5295248,0.6852291,0.4324915,0.46223074,0.5332461,0.39925352,0.37205732,0.44089934,0.3792082,0.32353848,0.37470162
17009-2-0-6,children_playing,1585.9712961626713,1552.6838239089611,17.92605468604241,-278.6132,86.084595,-25.160517,45.335537,-10.871696,18.951765,5.2364473,0.4920142,11.66864,17.007833,4.9091654,14.397198,5.6585784,0.64351416,0.80921316,0.7353699,0.6360379,0.65509087,0.5296146,0.4124054,0.4550348,0.47297555,0.44667125,0.45651972,0.46904248
7390-9-0-9,street_music,1239.5240965869496,1331.7506551412075,18.521604109371953,-179.82884,126.358635,-22.591152,27.803532,-8.350798,4.3127036,-10.30964,-0.92812806,1.6263795,-0.5394738,-13.726864,-10.577257,-9.083122,0.44217658,0.4923763,0.7034513,0.6700155,0.6402354,0.7156568,0.7648377,0.79853004,0.63191277,0.59439063,0.5882594,0.4521389
50668-5-5-1,engine_idling,1979.7246872637159,2023.467076092232,15.878895292433443,-174.16093,66.26075,4.0219393,34.83873,7.54754,18.781458,5.636357,12.733309,1.4875622,8.483922,-1.568231,-3.724501,-3.7744758,0.11497309,0.14148627,0.16319063,1.0,0.18850133,0.13851446,0.12380698,0.14447509,0.13510254,0.13047963,0.20394479,0.10295075
177726-0-0-17,air_conditioner,690.4676961865313,1353.951618688581,15.648537352508844,-413.07697,127.78301,20.665531,33.351612,11.858257,14.627649,6.9978013,8.828531,1.5193738,9.785519,3.8297257,10.058331,4.6475444,0.18074818,0.27710867,0.3144103,0.38706696,0.3637294,0.9191706,0.55081844,0.6878859,0.22536403,0.24590324,0.21863121,0.17093097
174873-3-5-1,dog_bark,2175.5580305755625,1810.5743776500235,16.446239373469336,-373.09396,39.39136,-20.190628,7.5762997,-5.2610545,6.865803,11.637088,14.195661,5.268084,3.3614702,6.761362,6.7869673,-4.38656,0.5577524,0.6872498,0.7057496,0.59998554,0.5195957,0.49399635,0.4925364,0.5210459,0.5866405,0.51370984,0.6875871,0.7469833
142003-2-0-19,children_playing,1150.8297698910592,1234.4650308201312,17.193907299836834,-322.0587,142.31671,-36.06915,0.42387342,-17.895212,10.737942,-6.361689,8.582678,-2.2987897,8.431641,-6.7555747,8.346978,-4.7768574,0.75216955,0.7257843,0.6884709,0.7017986,0.75363314,0.7472403,0.69618756,0.7658761,0.7811592,0.7664982,0.61707854,0.6447904
157868-8-0-13,siren,1828.2412030219452,1280.903985807691,18.39418137673136,-65.83969,28.871273,-125.172226,-51.549217,-24.651567,33.906937,20.115677,10.610002,-0.99933726,5.981824,-1.989261,-18.392382,-7.8879385,0.5671291,0.5765678,0.7287569,0.44270158,0.558551,0.7293161,0.6020282,0.86174995,0.4538127,0.40767857,0.4955615,0.6739897
196074-2-0-0,children_playing,1744.1991265510928,1755.805424769031,19.08180279924553,-369.10358,70.381096,-1.8035918,42.438858,-32.018505,2.3167255,-13.813952,-10.928317,-12.757982,11.261206,1.1534138,0.4008964,0.8303137,0.49644724,0.48740503,0.46965918,0.47917265,0.4541087,0.51107377,0.64773864,0.5773494,0.4725757,0.36458457,0.32265696,0.33967438
133473-8-0-4,siren,1088.6057206856194,1370.8280419183466,16.925272647589765,-94.78444,126.07026,-24.696554,8.415896,19.49345,30.0655,19.401403,3.2427938,0.31670296,12.7897835,8.089451,2.7829852,1.665837,0.53788537,0.8083629,0.5840197,0.58860683,0.6886289,0.78315204,0.48879838,0.390025,0.35972497,0.311102,0.22850078,0.25680137
33340-7-9-0,jackhammer,1673.486672310144,1938.5347778391874,15.30502494051462,-107.47058,93.61757,15.813083,22.800556,-1.2682741,5.6986556,-6.7935257,14.299695,1.8352749,-2.050943,-0.21531682,-0.8100933,-4.646509,0.646521,0.76485026,0.85192376,0.8102089,0.64614606,0.7558135,0.7174555,0.83011854,0.7790862,0.6797198,0.6530636,0.6854993
171243-9-0-31,street_music,1399.8223490758141,1406.8448800667848,19.685968713431503,-253.33298,107.92631,-35.635704,12.3456955,-29.090277,-19.670614,-21.176764,-14.078443,-9.954737,-18.987547,-21.012928,-4.8361526,-20.10906,0.72445416,0.48571754,0.41710123,0.37251157,0.52326894,0.5871459,0.37974992,0.5099729,0.6183052,0.5736111,0.6076414,0.51290715
117181-8-0-8,siren,1832.0689688092061,1483.94356346362,19.687369239791078,-176.28535,57.55078,-73.84411,-26.85986,-17.46271,22.600128,15.180644,13.607735,-4.8632097,4.688856,3.6453717,4.6020126,2.133987,0.51561123,0.5804285,0.5699294,0.65167916,0.32381925,0.34230486,0.32108417,0.52668417,0.8154337,0.43662,0.5000096,0.47982877
157649-3-0-0,dog_bark,881.9904075208185,1228.529712559522,16.094728454972355,-188.4399,150.61415,-16.95107,16.757664,4.62252,16.63574,6.1818366,11.523845,10.0724125,10.19026,1.8902082,4.801695,-1.5654049,0.54461884,0.7153164,0.8107699,0.83894676,0.5677802,0.614889,0.66101897,0.7430561,0.54350466,0.45453185,0.5550118,0.5580713
62048-3-0-2,dog_bark,1214.6477173135095,1335.0507455262268,17.220202230591717,-398.0832,115.18749,-17.068562,-32.687275,-9.903345,1.3253539,-8.454111,-8.475694,-10.724857,8.786867,2.8313098,3.463494,7.3408027,0.5790719,0.6499349,0.6401951,0.6172732,0.68941593,0.49368992,0.44204667,0.45822546,0.45880806,0.6345421,0.46365076,0.49312866
80589-0-0-2,air_conditioner,1515.797319692278,1012.7778588875677,19.644829124016354,-58.783165,206.7912,-144.87148,62.542946,-26.079832,-22.81049,46.669266,-34.695408,12.59785,-1.328837,-22.117088,26.838398,-9.748952,0.65729815,0.5492736,0.46325785,0.4517038,0.41734174,0.54990655,0.58569884,0.54809725,0.45716712,0.5107897,0.66651285,1.0
99179-9-0-58,street_music,1050.5265488685307,915.2289748588198,17.795673092979595,-171.74095,234.75351,-111.65037,54.029255,-24.631054,-31.820461,23.575773,-45.269047,1.4655359,-5.9931474,-25.95626,13.926841,-19.999598,0.5388032,0.63928425,0.45540744,0.5781277,0.6764213,0.7989942,0.69867325,0.6141062,0.6084233,0.6468774,0.7368182,0.6716278
162103-0-0-17,air_conditioner,1727.2288616096673,1486.2156221665155,16.565905622951654,-111.63133,97.56286,-51.207478,10.325012,-10.455434,6.757801,-12.949877,15.891062,-6.1263623,7.998498,3.508052,5.914205,-3.5383637,0.5852707,0.92742753,0.8047626,0.49118322,0.4488251,0.659076,0.4393578,0.38946655,0.46447745,0.50451964,0.880718,0.5485034
180134-4-2-15,drilling,3841.067532493203,2058.8651592769206,16.10959603828668,-76.20648,-25.87615,-12.178106,17.172873,4.5540204,17.081411,-4.558672,-11.407026,6.568209,-5.955247,3.0094135,-3.5875938,-4.2081223,0.32988837,0.3023677,0.38178453,0.37575904,0.62110287,0.31381553,0.43229473,0.34542608,0.37918624,0.54541284,0.5598662,0.9766558
180134-4-2-17,drilling,3833.0741814575276,2029.7341500510317,15.95037253161327,-73.19278,-20.909445,-9.6801815,12.549378,-2.294975,18.104956,-4.953914,-13.893559,4.3856597,-1.8883783,7.9653854,-0.4549081,-2.7402775,0.41690946,0.34623498,0.44409618,0.42086145,0.80549437,0.38052028,0.47487068,0.38642964,0.3972265,0.56231046,0.5167576,0.9876186
